date,CLOSE,HIGH,LOW,OPEN,VOLUME
1/11/2022,1.00029695,1.002712965,0.998758018,1.000198007,469385653
1/12/2022,1.001124024,1.001904964,0.999260008,1.000319004,410906024
1/13/2022,0.998932004,1.001590967,0.997753024,1.001121998,468175817
1/14/2022,1.000069976,1.001070023,0.998386979,0.998987019,361537640
1/15/2022,0.999392986,1.00088501,0.998589993,1.000054955,339498191
1/16/2022,1.000283003,1.000854015,0.998185992,0.999401987,384353707
1/17/2022,0.999888003,1.001073956,0.998565972,1.000260949,640642937
1/18/2022,0.999743998,1.000890017,0.998677015,0.999885976,512219720
1/19/2022,0.999598026,1.001315951,0.998516977,0.999742985,451758676
1/20/2022,0.999678016,1.001606941,0.998682976,0.999633014,463356217
1/21/2022,1.00029099,1.001667023,0.997389019,0.99969101,925128860
1/22/2022,0.999951005,1.00176096,0.998503029,1.000285983,984517239
1/23/2022,1.000553012,1.001827002,0.998673022,0.999926984,404965759
1/24/2022,1.000684977,1.00197506,0.998462021,1.000529051,685793214
1/25/2022,1.000375032,1.001451015,0.99920398,1.000633955,446117860
1/26/2022,1.000789046,1.001016021,0.99880302,1.000378013,639636624
1/27/2022,1.00038898,1.000913978,0.998497009,1.00069797,670508135
1/28/2022,1.000285983,1.00090003,0.998683989,1.000363946,515009030
1/29/2022,1.00001502,1.001248956,0.999064982,1.000285983,370944328
1/30/2022,0.999813974,1.00069797,0.998996973,1.000023007,247227537
1/31/2022,1.000169992,1.000887036,0.998993993,0.999817014,275013830
2/1/2022,1.000216961,1.000774026,0.999049008,1.000170946,326302883
2/2/2022,0.999836028,1.000789046,0.998754978,1.000211,255058310
2/3/2022,1.000262022,1.000857949,0.998871982,0.999765992,242035999
2/4/2022,1.000370979,1.001340985,0.999284983,1.000121951,344473090
2/5/2022,0.999459982,1.001041055,0.998867989,1.00039506,362682891
2/6/2022,1.000620008,1.00097096,0.999158025,0.999450028,220317986
2/7/2022,0.999929011,1.001014948,0.999203026,1.000538945,399544172
2/8/2022,0.999625981,1.00146699,0.998438001,0.999962986,438450428
2/9/2022,0.999854028,1.001049995,0.999086022,0.999558985,319686505
2/10/2022,0.999063015,1.000771999,0.998574018,0.999827981,463814426
2/11/2022,1.000139952,1.000388026,0.998268008,0.999059975,460902599
2/12/2022,0.999920011,1.000671983,0.998745978,1.000162005,283322887
2/13/2022,0.999373019,1.00050199,0.998802006,0.999881983,181115043
2/14/2022,0.999733984,1.000614047,0.998753011,0.999392986,244726133
2/15/2022,1.000105023,1.000944018,0.999212027,0.999732018,343475775
2/16/2022,0.999148011,1.000725985,0.999001026,1.000043035,297282124
2/17/2022,0.999068975,1.000229955,0.998224974,0.999139011,362312016
2/18/2022,0.999494016,1.000218987,0.998371005,0.999092996,324032810
2/19/2022,0.999749005,1.00049603,0.998727024,0.999462008,228115096
2/20/2022,0.999365985,1.000627041,0.997608006,0.999665022,272269069
2/21/2022,0.999251008,1.001052976,0.998457015,0.999357998,414712522
2/22/2022,1.000130057,1.001019955,0.99831897,0.999366999,358833503
2/23/2022,0.999463022,1.000735044,0.998539984,1.00009799,334297814
2/24/2022,1.000246048,1.001049042,0.997994006,0.999457002,646259155
2/25/2022,0.999652982,1.001333952,0.998993993,1.000295043,330433421
2/26/2022,1.000192046,1.001430035,0.999036014,0.999689996,205336506
2/27/2022,0.999489009,1.000818968,0.998688996,1.000146985,297392424
2/28/2022,1.00030005,1.001888037,0.998278975,0.999508023,320023358
3/1/2022,1.000061989,1.001358032,0.999091983,1.000347972,310792892
3/2/2022,0.999635994,1.000561953,0.998757005,1.000048041,360146547
3/3/2022,0.999827981,1.000363946,0.998606026,0.999614,262044068
3/4/2022,0.999719024,1.000496984,0.998769999,0.999845028,492135641
3/5/2022,1.000046015,1.001188993,0.999176025,0.999688983,215266906
3/6/2022,0.999439001,1.000687003,0.999171019,1.000105977,245003900
3/7/2022,0.999825001,1.000928998,0.998727977,0.999446988,325045354
3/8/2022,1.000306964,1.000848055,0.999220014,0.999791026,405679813
3/9/2022,1.00020504,1.000736952,0.999081016,1.000301003,354527424
3/10/2022,1.000141025,1.000628948,0.999009013,1.000159979,308786474
3/11/2022,0.999463975,1.000563979,0.998924017,1.000087023,274468040
3/12/2022,0.999805987,1.000764012,0.99940902,0.999593019,164118832
3/13/2022,0.999496996,1.000843048,0.99941802,0.999888003,213792119
3/14/2022,1.000674009,1.000946045,0.999150991,0.999475002,253031902
3/15/2022,0.999576986,1.00069499,0.999107003,1.00069499,254726965
3/16/2022,0.999795973,1.000532985,0.999158025,0.999567986,364647382
3/17/2022,0.999599993,1.000705957,0.999087989,0.999848008,232900487
3/18/2022,0.999837995,1.000720024,0.999000013,0.999561012,309448931
3/19/2022,0.999617994,1.000615001,0.999140024,0.999830008,201985106
3/20/2022,0.999260008,1.00001204,0.998627007,0.99962002,173571504
3/21/2022,0.999001026,1.000367045,0.998951018,0.999251008,243480294
3/22/2022,0.999035001,1.000154972,0.998638988,0.998960018,321105083
3/23/2022,0.999834001,1.000157952,0.998878002,0.999059975,271683659
3/24/2022,0.999556005,1.000130057,0.998968005,0.999863029,373781101
3/25/2022,0.999242008,1.000272989,0.998627007,0.999540985,380890703
3/26/2022,0.999933004,1.000381947,0.998979986,0.999274015,163693787
3/27/2022,0.999970019,1.000429034,0.999110997,0.999942005,216729623
3/28/2022,0.99921298,1.000476003,0.998637974,1.000020027,403366239
3/29/2022,0.999763012,1.000311017,0.998539984,0.999110997,334849878
3/30/2022,0.999635994,1.000555038,0.998905003,0.999807,272743090
3/31/2022,0.999832988,1.000507951,0.998821974,0.99960798,348162205
4/1/2022,1.00030303,1.000432014,0.998887002,0.999957025,352409244
4/2/2022,0.99899298,1.000969052,0.998915017,1.000267982,320610704
4/3/2022,0.999478996,1.000506997,0.998890996,0.998984993,263583783
4/4/2022,0.999940991,1.000566006,0.998668015,0.999441981,302604607
4/5/2022,0.999107003,1.000558972,0.998751998,0.999930978,271525487
4/6/2022,0.999493003,1.000437021,0.998152971,0.999193013,481073108
4/7/2022,0.999689996,1.000736952,0.998842001,0.999460995,339021268
