date,CLOSE,HIGH,LOW,OPEN,VOLUME
5/18/2021,1.00067997,1.001994967,0.999801993,0.999983013,139498000000.0
5/19/2021,1.001616001,1.001999021,0.99862802,1.000620008,279067000000.0
5/20/2021,1.001852036,1.00199604,1.00088799,1.001724958,203389000000.0
5/21/2021,1.001888037,1.001999974,1.000956059,1.001906991,175789000000.0
5/22/2021,1.001554966,1.001996994,1.000658035,1.001961946,123184000000.0
5/23/2021,1.001674056,1.00199604,1.000445008,1.001569033,166357000000.0
5/24/2021,1.001471996,1.001997948,1.001029015,1.001623034,150727000000.0
5/25/2021,1.001149058,1.001999974,1.001009941,1.001423955,133338000000.0
5/26/2021,1.001765966,1.001999021,1.000808954,1.001113057,115347000000.0
5/27/2021,1.000990987,1.001999021,1.00069797,1.001788974,98115089359.0
5/28/2021,1.000481009,1.001672029,1.000344038,1.000906944,114445000000.0
5/29/2021,1.00039196,1.001171947,1.00008595,1.000499964,93338666927.0
5/30/2021,1.000062943,1.000820994,0.999650002,1.000372052,76081689608.0
5/31/2021,1.000532985,1.001268029,0.999965012,0.999985993,87983357586.0
6/1/2021,1.000108957,1.001065969,0.999738991,1.000478029,84110288079.0
6/2/2021,1.000550032,1.000851989,0.999759972,1.000071049,80399629557.0
6/3/2021,1.000571012,1.000926971,0.999979973,1.000365019,79950612936.0
6/4/2021,1.001037955,1.001471996,1.000089049,1.000455022,92563710563.0
6/5/2021,1.000313044,1.001624942,1.00008595,1.001145959,74062610826.0
6/6/2021,1.000839949,1.001021028,1.00027895,1.000470042,54108953419.0
6/7/2021,1.000789046,1.001216054,0.99991399,1.000852942,70487554952.0
6/8/2021,1.001189947,1.001634002,1.000398993,1.000728965,96727203765.0
6/9/2021,1.000571966,1.001559019,1.000231028,1.001212955,92231696007.0
6/10/2021,1.000738025,1.001039028,1.000164986,1.000532031,72706032485.0
6/11/2021,1.00051105,1.00099802,0.999945998,1.000764012,62233050872.0
6/12/2021,1.001139998,1.001211047,1.000095963,1.000484943,62020661713.0
6/13/2021,0.999732971,1.00129199,0.999568999,1.001137018,62855843708.0
6/14/2021,1.000625968,1.000782013,0.999616981,0.999695003,64693139740.0
6/15/2021,1.000377059,1.010424972,0.999742985,1.000465035,69666548571.0
6/16/2021,1.000023007,1.000910997,0.99938798,1.000388026,60779453764.0
6/17/2021,1.000745058,1.000745058,0.999741971,1.000112057,55428282562.0
6/18/2021,1.001749039,1.001999974,0.999879003,1.00070405,58250506049.0
6/19/2021,1.001451015,1.00199604,1.000381947,1.001646042,48324762375.0
6/20/2021,1.000874996,1.001611948,1.000347972,1.001548052,57176763747.0
6/21/2021,1.000089049,1.00178194,0.999952972,1.000913978,90616591970.0
6/22/2021,1.001001954,1.001777053,0.99989599,1.000156045,101175000000.0
6/23/2021,1.000746012,1.001142025,1.000390053,1.000962019,78451207170.0
6/24/2021,1.000149012,1.000983953,0.99990797,1.000725985,54635236494.0
6/25/2021,0.999845028,1.000583053,0.998952985,1.000092983,66436810480.0
6/26/2021,1.001214027,1.001320958,0.999686003,0.999854982,60323833680.0
6/27/2021,1.000641942,1.001999974,1.000524044,1.001260042,53158745469.0
6/28/2021,0.999927998,1.000802994,0.999882996,1.00068903,56773812735.0
6/29/2021,1.000023961,1.000810981,0.999900997,0.999951005,64868482234.0
6/30/2021,1.000216007,1.000633955,0.99970597,1.000053048,62591206838.0
7/1/2021,1.000226021,1.000640035,0.99999702,1.000200987,54577458289.0
7/2/2021,1.000033021,1.000830054,0.999991,1.000301003,45626594041.0
7/3/2021,0.999956012,1.000674009,0.99991399,1.000046015,41194990425.0
7/4/2021,0.99950099,1.000164986,0.998902023,0.999987006,43066655708.0
7/5/2021,1.000666976,1.001039982,0.999426007,0.999426007,47215849676.0
7/6/2021,1.000090003,1.000879049,0.999825001,1.000728011,51054194253.0
7/7/2021,1.000707984,1.000792027,0.999772012,1.000022054,50370827531.0
7/8/2021,0.999899983,1.001404047,0.999697983,1.000627995,54546974469.0
7/9/2021,0.999638975,1.000133991,0.999499977,0.999897003,48513127150.0
7/10/2021,0.999979973,1.000535011,0.999460995,0.999732971,39811881630.0
7/11/2021,1.000224948,1.00109303,0.999918997,1.000051022,33700882503.0
7/12/2021,1.000270963,1.000820041,0.999925017,1.000234008,40963905755.0
7/13/2021,0.999899983,1.000903964,0.999879003,1.000360012,40689021551.0
7/14/2021,1.000134945,1.000761986,0.999881029,1.000020027,45371034562.0
7/15/2021,0.999947011,1.000411034,0.999812007,1.000123978,45208496773.0
7/16/2021,1.000373006,1.000488997,0.999947011,0.999953985,45730099926.0
7/17/2021,1.000552058,1.000908017,1.000040054,1.000365973,39163445316.0
7/18/2021,1.000620961,1.000769019,0.999562979,1.000558019,36385511871.0
7/19/2021,1.000092983,1.000699997,0.999872029,1.000645041,40152920396.0
7/20/2021,1.00029695,1.000527024,1.000005007,1.000110984,45790527475.0
7/21/2021,1.000265956,1.000465989,0.999810994,1.000291944,57772259331.0
7/22/2021,1.000216961,1.000623941,0.999698997,1.00020802,45353041839.0
7/23/2021,1.000326037,1.000802994,0.999858022,1.000265002,48879632451.0
7/24/2021,1.00069797,1.001124978,1.000033975,1.000295043,51306998692.0
7/25/2021,1.000162959,1.000779986,0.999206007,1.00069201,45864253744.0
7/26/2021,1.000254035,1.000741959,0.999764025,1.000184059,92450192578.0
7/27/2021,1.000131965,1.000702024,0.999939024,1.000103951,67906963431.0
7/28/2021,1.000116944,1.000651956,0.999834001,1.000084996,64211172842.0
7/29/2021,1.000277996,1.000951052,0.999903977,1.000072956,49910679856.0
7/30/2021,1.000283003,1.001222968,0.999894023,1.000298977,58525027371.0
7/31/2021,1.000272036,1.000854015,0.999930024,1.000385046,51394668827.0
8/1/2021,1.000341058,1.000720024,0.99989599,1.000448942,56095370226.0
8/2/2021,1.000540018,1.000720024,0.999969006,1.000393033,51732217398.0
8/3/2021,1.000303984,1.000746012,0.999949992,1.000576019,53595668066.0
8/4/2021,1.000094056,1.000396967,0.999779999,1.000288963,55269578265.0
8/5/2021,1.000097036,1.000491977,0.999656975,1.000125051,67359787062.0
8/6/2021,1.000381947,1.000435948,0.999979019,1.000077009,69278482398.0
8/7/2021,1.000386,1.000746965,1.000079989,1.000336051,83779571867.0
8/8/2021,1.000249028,1.000556946,0.999915004,1.000537992,74286538738.0
8/9/2021,1.000152946,1.000496984,0.999992013,1.000113964,77735706184.0
8/10/2021,1.000314951,1.000913024,0.999760985,1.000172019,74336970320.0
8/11/2021,1.000535011,1.001073956,0.999818027,1.000275016,87167321396.0
8/12/2021,1.000542045,1.001054049,0.999935985,1.000514984,82791032054.0
8/13/2021,1.000259995,1.001047969,0.999890983,1.000653028,73792175888.0
8/14/2021,1.000586033,1.001027942,1.00008595,1.000185966,76879764304.0
8/15/2021,1.000643015,1.001528978,1.000131965,1.00068903,77556076133.0
8/16/2021,1.000437975,1.001062989,0.999831021,1.000568032,84438013592.0
8/17/2021,1.000218987,1.000612974,1.000046015,1.000386953,87487581579.0
8/18/2021,1.000473976,1.000730038,1.000084043,1.000164032,79562378117.0
8/19/2021,0.999684989,1.000684977,0.999366999,1.000499964,79535190853.0
8/20/2021,1.000668049,1.000730038,0.999602973,0.999777973,75007653647.0
8/21/2021,1.000710011,1.000918984,1.00010097,1.000589967,77546194009.0
8/22/2021,1.000879049,1.001937985,0.999831021,1.000669003,63054090156.0
8/23/2021,1.000800967,1.001145959,1.000033021,1.000872016,78500144394.0
8/24/2021,1.000262976,1.001119018,0.999988973,1.000764012,82298987461.0
8/25/2021,1.000359058,1.000530005,1.000061989,1.000429034,78253794427.0
8/26/2021,1.000429988,1.000710964,1.000071049,1.000233054,75138574324.0
8/27/2021,1.000355005,1.001170993,1.000118971,1.000398993,77373122984.0
8/28/2021,1.000627041,1.001387954,0.999920011,1.000404954,62963190536.0
8/29/2021,1.001224995,1.001579046,1.000136018,1.000574946,61330496817.0
8/30/2021,1.000507951,1.001368999,1.000193,1.001098037,72843224247.0
8/31/2021,1.000529051,1.000902057,1.000126004,1.000617981,86200102965.0
9/1/2021,1.000321031,1.000846028,0.999974012,1.000632048,86157816302.0
9/2/2021,1.000280976,1.00067997,0.999827981,1.000352025,85187889141.0
9/3/2021,1.000219941,1.000555038,1.000031948,1.000380039,94333024390.0
9/4/2021,1.000383973,1.000828028,1.000121951,1.000295043,84730751345.0
9/5/2021,1.000260949,1.000710964,1.000059009,1.000512004,80204406658.0
9/6/2021,0.999872029,1.000859022,0.999598026,1.00028801,95052134923.0
9/7/2021,1.00049305,1.001340032,0.999679029,1.000023961,163059000000.0
9/8/2021,1.000239968,1.000735044,1.00009501,1.000689983,126616000000.0
9/9/2021,1.000146031,1.000877976,1.000023007,1.000329018,99828369723.0
9/10/2021,1.000319958,1.00070405,0.999881029,1.000172019,96977805029.0
9/11/2021,1.000978947,1.001119018,0.999655008,1.000298023,77837822625.0
9/12/2021,0.999697983,1.001153946,0.999270976,1.001041055,73080229538.0
9/13/2021,1.000234962,1.000730991,0.999454021,0.999625027,97652941470.0
9/14/2021,1.000481009,1.001145959,1.00009203,1.000313044,77354384513.0
9/15/2021,1.000460029,1.000862956,0.999988019,1.000516057,67018323452.0
9/16/2021,1.000450969,1.000687003,1.000115991,1.000331998,76304339417.0
9/17/2021,0.999647975,1.001037955,0.999535978,1.00029397,67211526457.0
9/18/2021,0.999472976,1.001029968,0.999091983,0.999625027,60077519832.0
9/19/2021,1.000442028,1.001837015,0.998187006,0.999490023,55435472929.0
9/20/2021,0.999916017,1.000535965,0.999813974,1.000342011,100128000000.0
9/21/2021,1.000087976,1.000532985,0.999825001,1.000048041,97283217005.0
9/22/2021,1.000040054,1.000977039,0.999952972,1.000049949,80708278656.0
9/23/2021,1.000507951,1.001358986,0.999873996,1.000043035,71255677560.0
9/24/2021,1.000820041,1.001440048,0.999912024,1.00059402,93076113024.0
9/25/2021,1.00098896,1.00167799,1.000373006,1.000903964,66583739947.0
9/26/2021,1.000725031,1.001351953,1.000419974,1.000905037,78196884599.0
9/27/2021,1.000512958,1.001355052,0.99990797,1.000751019,70088186310.0
9/28/2021,1.000298023,1.000838995,1.000089049,1.000460982,66373042997.0
9/29/2021,1.000282049,1.000653028,0.999745011,1.000403047,64767185195.0
9/30/2021,1.000154972,1.000516057,0.999536991,1.000381947,65935536533.0
10/1/2021,1.000177979,1.000414014,0.99979502,1.000115037,81411630527.0
10/2/2021,1.000283957,1.000553966,1.00000298,1.00010705,67747297412.0
10/3/2021,1.000200987,1.000609994,0.999723017,1.000422001,61784201197.0
10/4/2021,0.999837995,1.000584006,0.999391019,1.000259042,74166327976.0
10/5/2021,1.000440001,1.001039028,0.999486029,0.999858022,76210707722.0
10/6/2021,1.000316978,1.001198053,0.999342978,1.000455976,96553805180.0
10/7/2021,1.000375032,1.001149058,0.999554992,1.000476956,91580420731.0
10/8/2021,1.000115991,1.000465989,0.999790013,1.000406027,79865522045.0
10/9/2021,1.000046015,1.000409961,0.999915004,1.000004053,67391135102.0
10/10/2021,1.001018047,1.001126051,0.999466002,1.000128031,69927661418.0
10/11/2021,1.000695944,1.001145005,0.999827981,1.000952005,75741431317.0
10/12/2021,1.000095963,1.001031995,0.999979019,1.000619054,73275476508.0
10/13/2021,1.000097036,1.000756979,0.999485016,0.999920011,78117249743.0
10/14/2021,1.000033975,1.000298023,0.999683022,1.000061989,68955958208.0
10/15/2021,0.999152005,1.000589013,0.998966992,0.999976993,89456766433.0
10/16/2021,1.000040054,1.000177026,0.999026,0.999135017,65419462010.0
10/17/2021,1.000280023,1.000681043,0.999472976,1.000010014,57600914728.0
10/18/2021,1.000018954,1.000568032,0.999346972,1.000329971,66503250420.0
10/19/2021,1.000116944,1.000602961,0.999477983,1.000059009,62387883982.0
10/20/2021,0.999939978,1.00068903,0.999611974,1.000136971,70187915900.0
10/21/2021,1.000022054,1.000435948,0.999381006,0.999876976,84189482202.0
10/22/2021,0.999879003,1.000445008,0.999579012,1.000023961,73919161798.0
10/23/2021,1.000823021,1.000920057,0.999803007,0.999924004,55395032239.0
10/24/2021,1.000223041,1.001093984,0.999118984,1.000856042,66669467996.0
10/25/2021,0.999374986,1.000982046,0.999150991,1.000218987,66194185821.0
10/26/2021,1.000228047,1.000759959,0.999347985,0.999450982,77630649473.0
10/27/2021,1.000790954,1.001575947,0.999581993,1.000239015,124070000000.0
10/28/2021,1.00048399,1.001067042,1.000282049,1.000800967,121660000000.0
10/29/2021,1.000048995,1.000967026,0.999472976,1.000427961,87302831458.0
10/30/2021,1.000517964,1.001101971,0.999579012,1.000072002,86474453142.0
10/31/2021,1.000375986,1.001667976,0.999440014,1.000383973,91561112863.0
11/1/2021,1.00029099,1.001335025,0.999839008,1.000381947,87025283378.0
11/2/2021,1.000815034,1.001410007,0.999916017,1.000368953,149878000000.0
11/3/2021,1.000677943,1.001427054,1.000257015,1.000821948,89436836448.0
11/4/2021,1.000856996,1.001284003,1.000496984,1.000648022,87280485610.0
11/5/2021,1.001553059,1.00189805,1.000702977,1.000975013,76677676369.0
11/6/2021,1.001453996,1.001667976,1.000615001,1.001544952,65151095549.0
11/7/2021,1.001517057,1.001958966,1.000630975,1.001315951,55905241687.0
11/8/2021,1.000442982,1.001587033,1.000154018,1.001423001,82548510715.0
11/9/2021,1.000201941,1.001227975,1.000121951,1.000522017,93002275939.0
11/10/2021,1.000097036,1.00198698,0.998028994,1.00010097,113809000000.0
11/11/2021,1.000643969,1.001996994,0.998040974,1.000357032,83970826408.0
11/12/2021,1.000113964,1.001994014,0.998089015,1.001448035,82883678293.0
11/13/2021,1.000848055,1.001992941,0.998028994,0.999110997,65797472687.0
11/14/2021,1.000367045,1.001952052,0.998090982,1.000841975,54429579952.0
11/15/2021,1.001502037,1.001988053,0.998157978,1.000259995,64113625426.0
11/16/2021,1.000674963,1.033018947,0.998160005,1.001456976,98954557342.0
11/17/2021,1.000062943,1.020046949,0.998016,1.000488997,84478860409.0
11/18/2021,0.999970019,1.001963973,0.998103023,1.000169039,95287465626.0
11/19/2021,1.000820041,1.001999021,0.998040974,1.000069976,82193745588.0
11/20/2021,1.000362039,1.001999974,0.99841398,1.00067997,72417177800.0
11/21/2021,1.00087297,1.001999021,0.998094022,0.999638021,69057268195.0
11/22/2021,1.000450969,1.001986027,0.998080015,1.001288056,79375135623.0
11/23/2021,1.000125051,1.002514005,0.998044014,1.000506997,84196469142.0
11/24/2021,1.000697017,1.001991987,0.998046994,0.999985993,84317323264.0
11/25/2021,0.999601007,1.001989961,0.998292983,0.999482989,91394294449.0
11/26/2021,1.000367045,1.00198102,0.998260975,1.00098598,106740000000.0
11/27/2021,1.00109899,1.001999021,0.998305023,1.000287056,73666340601.0
11/28/2021,1.000125051,1.001999021,0.998538971,1.001281023,73452340871.0
11/29/2021,1.000525951,1.001966953,0.99810499,0.999929011,73041134842.0
11/30/2021,1.000285983,1.001924992,0.99842298,1.000583053,87396693339.0
12/1/2021,1.000254989,1.001976013,0.998472989,1.000448942,80908197091.0
12/2/2021,1.000174046,1.001999021,0.998171985,1.000234008,77139535799.0
12/3/2021,1.000617027,1.001992941,0.998440981,0.999993026,92639344690.0
12/4/2021,1.000007033,1.001996994,0.998766005,1.000504971,138598000000.0
12/5/2021,1.000630021,1.001996994,0.998547018,0.999861002,82054153191.0
12/6/2021,1.001361966,1.001952052,0.998272002,1.000632048,93691250219.0
12/7/2021,1.000972033,1.001994014,0.999267995,1.001240015,76247192218.0
12/8/2021,0.999365985,1.001984954,0.99801302,1.000941038,69621457268.0
12/9/2021,1.00088203,1.001976013,0.998138011,0.998969972,69831553004.0
12/10/2021,1.001739979,1.001984954,0.998025,1.00059104,68959994142.0
12/11/2021,1.000555992,1.00199604,0.998045981,1.001641035,57132834419.0
12/12/2021,1.001050949,1.001939058,0.998072028,1.000959039,46141935617.0
12/13/2021,1.000131011,1.001994014,0.998089015,1.000617027,66458705759.0
12/14/2021,1.000648022,1.001999021,0.998180985,1.000380039,72787499023.0
12/15/2021,1.000401974,1.00120604,0.998095989,1.000463009,77440719349.0
12/16/2021,1.000259995,1.001999021,0.998516023,1.000229955,60612599459.0
12/17/2021,1.000838041,1.00199604,0.998151004,1.000092983,69599166416.0
12/18/2021,1.000182986,1.00196898,0.998198986,1.000355959,55813387710.0
12/19/2021,0.999988019,1.001958013,0.998261988,1.000040054,49752180810.0
12/20/2021,0.998970985,1.001996994,0.998072982,1.000079036,66647887174.0
12/21/2021,1.000396967,1.001957059,0.998019993,0.998880029,55687834682.0
12/22/2021,1.000331998,1.001988053,0.998028994,1.000543952,57931430463.0
12/23/2021,1.000388026,1.00198698,0.998214006,1.000470042,69151777565.0
12/24/2021,1.001201987,1.001997948,0.99812299,1.000280023,60467261268.0
12/25/2021,0.999922991,1.001997948,0.998026013,1.001027942,48124514320.0
12/26/2021,1.000448942,1.001966,0.998135984,0.999989986,50593058831.0
12/27/2021,0.999943972,1.001996994,0.998009026,1.000329018,54788742594.0
12/28/2021,1.001168013,1.001996994,0.998493016,0.999571025,74531099414.0
12/29/2021,1.00029397,1.00198102,0.998044014,1.001253009,63544101067.0
12/30/2021,1.001036048,1.001955986,0.998300016,1.00019896,54862404131.0
12/31/2021,1.000188947,1.000954986,0.999559999,1.000954986,57299598140.0
1/1/2022,1.000499964,1.000746965,1.000030041,1.000092983,43336209524.0
1/2/2022,1.000460029,1.000849962,1.000159979,1.000491023,43202922802.0
